Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
DSCAML1	chr14	110857361	chr14	110857082	110857583	1	ZNF860 (1.00, + [+,+]), ZNF776 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF30 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF566 (1.00, + [+,+]), ZNF682 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF283 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF37A (1.00, + [+,+]), ZNF304 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), MAZ (1.00, - [+,-]), SP8 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), SP7 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), ZNF181 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), ZNF219 (1.00, - [+,-]), CTCF (1.00, - [+,-]), SP5 (1.00, + [+,+]), GTF2I (1.00, - [+,-]), KLF10 (1.00, - [+,-]), 
GRAMD1B	chr14	116411251	chr14	116331313	116331814	1	ZNF846 (1.00, - [+,-]), ZNF776 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), ZNF311 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF530 (1.00, + [+,+]), ZNF77 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF281 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF444 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), ZNF189 (1.00, - [+,-]), KLF16 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF5 (1.00, - [+,-]), ETS2 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), ZNF263 (1.00, - [+,-]), 
GRAMD1B	chr14	116411251	chr14	116513953	116514454	1	ZNF557 (1.00, + [-,-]), ZNF548 (1.00, + [-,-]), KLF11 (1.00, + [-,-]), SALL2 (1.00, + [-,-]), 
CCDC15	chr14	117721673	chr14	117886291	117886792	1	ZNF774 (1.00, - [+,-]), ZNF823 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZFP69B (1.00, + [+,+]), 
NOTCH1	chr15	1699608	chr15	1660138	1660639	1	ZNF84 (1.00, + [+,+]), ZNF823 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF682 (1.00, - [+,-]), ZNF766 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), ZBTB7A (1.00, - [+,-]), ZNF219 (1.00, + [+,+]), 
NOTCH1	chr15	1699608	chr15	1703167	1703668	1	ZNF860 (1.00, + [+,+]), ZNF84 (1.00, - [+,-]), ZNF846 (1.00, + [+,+]), ZNF786 (1.00, - [+,-]), ZNF527 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF205 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), KLF5 (1.00, + [+,+]), KLF4 (1.00, + [+,+]), ZBTB7A (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
RALGDS	chr15	7204883	chr15	7223950	7224451	1	ZNF774 (1.00, - [+,-]), ZNF394 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF281 (1.00, - [+,-]), ZNF311 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), SP5 (1.00, - [+,-]), KLF10 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZBTB7A (1.00, + [+,+]), CTCF (1.00, - [+,-]), KLF16 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), CTCFL (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), 
RALGDS	chr15	7204883	chr15	7264489	7264990	1	ZNF774 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), ZNF281 (1.00, - [+,-]), ZNF513 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), SALL4 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), CTCF (1.00, + [+,+]), CTCFL (1.00, + [+,+]), 
RAPGEF1	chr15	8679265	chr15	8696562	8697063	1	ZNF71 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZBTB7A (1.00, - [+,-]), ZNF124 (1.00, + [+,+]), LYL1 (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), CTCF (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), CTCFL (1.00, - [+,-]), 
RAPGEF1	chr15	8679265	chr15	8738104	8738605	1	ZNF846 (1.00, - [-,+]), ZNF786 (1.00, - [-,+]), ZNF823 (1.00, + [-,-]), ZNF341 (1.00, + [-,-]), ZNF37A (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF513 (1.00, - [-,+]), ZNF71 (1.00, + [-,-]), ZNF770 (1.00, - [-,+]), ZNF283 (1.00, - [-,+]), ZNF467 (1.00, + [-,-]), ZNF394 (1.00, + [-,-]), SALL4 (1.00, - [-,+]), RREB1 (1.00, - [-,+]), TCF12 (1.00, + [-,-]), ZNF219 (1.00, + [-,-]), ZNF267 (1.00, + [-,-]), KLF2 (1.00, - [-,+]), 
LHX2	chr15	16674112	chr15	16943781	16944282	1	ZNF613 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), STAT2 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF182 (1.00, - [+,-]), PRDM6 (1.00, + [+,+]), 
LHX2	chr15	16674112	chr15	17266453	17266954	1	ZNF776 (1.00, - [-,+]), ZNF774 (1.00, - [-,+]), ZNF398 (1.00, - [-,+]), ZNF384 (1.00, + [-,-]), ZNF311 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF613 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), RREB1 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), ZBTB17 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), ZFP69B (1.00, - [-,+]), ZFP57 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), 
TNC	chr15	27729321	chr15	27702281	27702782	1	ZNF846 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF398 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF566 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF281 (1.00, - [+,-]), KLF16 (1.00, - [+,-]), MAZ (1.00, + [+,+]), SP7 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), WT1 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZNF23 (1.00, - [+,-]), ZNF219 (1.00, + [+,+]), KLF10 (1.00, - [+,-]), ETS2 (1.00, - [+,-]), 
TNC	chr15	27729321	chr15	27710501	27711002	1	ZNF766 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
C9orf72	chr15	56181733	chr15	56226026	56226527	1	ZNF682 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF354C (1.00, + [+,+]), LYL1 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), CTCFL (1.00, + [+,+]), ZBTB7C (1.00, - [+,-]), 
KANK1	chr15	83144563	chr15	83100136	83100637	1	ZNF846 (1.00, - [-,+]), ZNF823 (1.00, + [-,-]), ZNF766 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), 
KLF9	chr15	85830217	chr15	85808372	85808873	1	ZNF786 (1.00, + [+,+]), KLF2 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), MAZ (1.00, - [+,-]), 
KLF9	chr15	85830217	chr15	85887729	85888230	1	ZNF774 (1.00, - [+,-]), ZNF30 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), TAL1 (1.00, - [+,-]), 
NINJ1	chr15	108098573	chr15	108205004	108205505	1	ZSCAN30 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF548 (1.00, - [+,-]), ZNF77 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), MAZ (1.00, + [+,+]), GTF3A (1.00, - [+,-]), KLF2 (1.00, + [+,+]), ZNF132 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), 
NINJ1	chr15	108098573	chr15	108206317	108206818	1	ZNF84 (1.00, - [-,+]), ZNF776 (1.00, - [-,+]), ZNF846 (1.00, - [-,+]), ZNF774 (1.00, + [-,-]), ZNF571 (1.00, - [-,+]), ZNF596 (1.00, - [-,+]), ZNF613 (1.00, - [-,+]), ZNF77 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF30 (1.00, - [-,+]), ZNF384 (1.00, + [-,-]), STAT2 (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), ZFP28 (1.00, + [-,-]), ZNF121 (1.00, - [-,+]), ZNF181 (1.00, - [-,+]), ZNF182 (1.00, - [-,+]), PRDM6 (1.00, - [-,+]), 
NINJ1	chr15	108098573	chr15	108264819	108265320	1	ZSCAN30 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF613 (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), STAT2 (1.00, - [+,-]), ZNF181 (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), GTF3A (1.00, - [+,-]), 
FANCC	chr15	112511766	chr15	112329411	112329912	1	ZSCAN30 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF543 (1.00, - [-,+]), ZNF77 (1.00, + [-,-]), WT1 (1.00, - [-,+]), SP7 (1.00, + [-,-]), ZNF124 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), ZNF267 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), ZBTB7C (1.00, + [-,-]), TCF12 (1.00, + [-,-]), KLF10 (1.00, - [-,+]), KLF7 (1.00, - [-,+]), LYL1 (1.00, - [-,+]), KLF9 (1.00, - [-,+]), TAL1 (1.00, + [-,-]), 
SLC43A2	chr16	1486989	chr16	1487740	1488241	1	ZNF84 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF441 (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), ZNF283 (1.00, - [+,-]), ZNF566 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF596 (1.00, - [+,-]), ZNF311 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF30 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF281 (1.00, - [+,-]), PATZ1 (1.00, + [+,+]), KLF9 (1.00, - [+,-]), ZFP69B (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), WT1 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZNF132 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), MAZ (1.00, + [+,+]), 
SLC43A2	chr16	1486989	chr16	1486749	1487250	1	ZNF786 (1.00, - [+,-]), ZNF436 (1.00, - [+,-]), ZNF283 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF566 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF548 (1.00, + [+,+]), ZNF682 (1.00, + [+,+]), ZNF30 (1.00, + [+,+]), SALL2 (1.00, + [+,+]), SP7 (1.00, + [+,+]), ZBTB7C (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), ZNF263 (1.00, + [+,+]), DNMT1 (1.00, - [+,-]), SP5 (1.00, - [+,-]), ZNF267 (1.00, - [+,-]), 
TP53	chr16	7456216	chr16	7204095	7204596	1	ZNF846 (1.00, + [-,-]), ZNF467 (1.00, - [-,+]), ZNF311 (1.00, + [-,-]), ZNF571 (1.00, - [-,+]), ZNF548 (1.00, - [-,+]), ZFP64 (1.00, - [-,+]), ZFP57 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), ZNF202 (1.00, - [-,+]), GTF2I (1.00, - [-,+]), CTCF (1.00, - [-,+]), CTCFL (1.00, - [-,+]), DNMT1 (1.00, + [-,-]), 
TP53	chr16	7456216	chr16	7250905	7251406	1	ZNF281 (1.00, + [-,-]), ZNF467 (1.00, + [-,-]), ZNF444 (1.00, + [-,-]), ZNF354C (1.00, - [-,+]), ZNF37A (1.00, + [-,-]), ZNF304 (1.00, - [-,+]), ZNF530 (1.00, + [-,-]), ZNF658 (1.00, + [-,-]), ZNF77 (1.00, - [-,+]), SALL2 (1.00, - [-,+]), PATZ1 (1.00, + [-,-]), MAZ (1.00, + [-,-]), TCF12 (1.00, + [-,-]), ZBTB17 (1.00, + [-,-]), WT1 (1.00, + [-,-]), KLF10 (1.00, - [-,+]), KLF2 (1.00, + [-,-]), ZNF180 (1.00, + [-,-]), ZNF205 (1.00, + [-,-]), 
ZSWIM7	chr16	16398381	chr16	16431670	16432171	1	ZNF786 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), ZNF121 (1.00, + [+,+]), 
ZSWIM7	chr16	16398381	chr16	16481091	16481592	1	ZNF846 (1.00, + [-,-]), ZNF786 (1.00, - [-,+]), ZNF398 (1.00, + [-,-]), ZNF341 (1.00, + [-,-]), ZNF37A (1.00, + [-,-]), ZNF571 (1.00, - [-,+]), ZNF557 (1.00, + [-,-]), ZNF682 (1.00, - [-,+]), ZNF596 (1.00, + [-,-]), ZNF311 (1.00, + [-,-]), ZNF467 (1.00, - [-,+]), VEZF1 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), ZFP57 (1.00, - [-,+]), ZNF132 (1.00, - [-,+]), ZNF180 (1.00, + [-,-]), GTF2I (1.00, - [-,+]), SALL4 (1.00, - [-,+]), MAZ (1.00, - [-,+]), ZNF23 (1.00, + [-,-]), 
SREBF1	chr16	17666474	chr16	17509788	17510289	1	ZSCAN30 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF281 (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), ZNF441 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF571 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), KLF9 (1.00, - [+,-]), MAZ (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), GTF3A (1.00, + [+,+]), ETS2 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), WT1 (1.00, - [+,-]), ZFP64 (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZFX (1.00, + [+,+]), BCL11A (1.00, + [+,+]), DNMT1 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF2 (1.00, + [+,+]), SP5 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZNF219 (1.00, - [+,-]), ZNF267 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), 
SREBF1	chr16	17666474	chr16	17537004	17537505	1	ZNF786 (1.00, + [+,+]), ZNF283 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF548 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZNF205 (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), KLF2 (1.00, + [+,+]), KLF1 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), 
SREBF1	chr16	17666474	chr16	17551500	17552001	1	ZNF846 (1.00, + [+,+]), ZNF786 (1.00, - [+,-]), ZNF398 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), ZNF530 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF304 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), MAZ (1.00, - [+,-]), GTF3A (1.00, - [+,-]), KLF10 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZNF132 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF189 (1.00, + [+,+]), ZNF263 (1.00, - [+,-]), KLF2 (1.00, + [+,+]), SP5 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), 
AKAP10	chr16	19461919	chr16	19457787	19458288	1	ZNF770 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZFY (1.00, + [+,+]), ZNF124 (1.00, + [+,+]), ZNF181 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
ULK2	chr16	19348000	chr16	19457787	19458288	1	ZNF770 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZFY (1.00, + [+,+]), ZNF124 (1.00, + [+,+]), ZNF181 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
ALDOC	chr16	24200468	chr16	24201005	24201506	1	ZSCAN30 (1.00, + [+,+]), ZNF860 (1.00, - [+,-]), ZNF84 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF398 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZFY (1.00, + [+,+]), 
ALDOC	chr16	24200468	chr16	24238912	24239413	1	ZSCAN22 (1.00, - [-,+]), ZNF774 (1.00, - [-,+]), ZNF398 (1.00, + [-,-]), ZNF384 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF571 (1.00, - [-,+]), ZNF613 (1.00, - [-,+]), ZNF766 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF281 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), KLF9 (1.00, - [-,+]), MAZ (1.00, + [-,-]), KLF5 (1.00, - [-,+]), KLF15 (1.00, - [-,+]), KLF16 (1.00, - [-,+]), KLF2 (1.00, - [-,+]), KLF13 (1.00, - [-,+]), GTF3A (1.00, + [-,-]), VEZF1 (1.00, - [-,+]), WT1 (1.00, - [-,+]), ZBTB17 (1.00, - [-,+]), ZNF124 (1.00, - [-,+]), KLF10 (1.00, - [-,+]), KLF1 (1.00, - [-,+]), RREB1 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), ZNF182 (1.00, - [-,+]), ZNF263 (1.00, - [-,+]), 
RNF135	chr16	28509306	chr16	28158696	28159197	1	ZNF84 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF398 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF613 (1.00, + [+,+]), ZNF71 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), STAT2 (1.00, + [+,+]), ZNF121 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), 
RNF135	chr16	28509306	chr16	28508337	28508838	1	ZNF846 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF384 (1.00, - [-,+]), ZNF613 (1.00, - [-,+]), PRDM6 (1.00, + [-,-]), ZFP28 (1.00, - [-,+]), ZBTB7A (1.00, + [-,-]), STAT2 (1.00, - [-,+]), ZNF182 (1.00, - [-,+]), 
SYNRG	chr16	33491064	chr16	33607030	33607531	1	ZNF84 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF658 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF304 (1.00, + [+,+]), ZNF77 (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), MAZ (1.00, - [+,-]), GTF2I (1.00, - [+,-]), 
SYNRG	chr16	33491064	chr16	33655823	33656324	1	ZNF613 (1.00, - [-,+]), ZNF384 (1.00, - [-,+]), STAT2 (1.00, - [-,+]), ZNF169 (1.00, + [-,-]), ZNF182 (1.00, + [-,-]), PRDM6 (1.00, + [-,-]), 
HSF5	chr16	38317197	chr16	38380597	38381098	1	ZNF596 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, - [+,-]), ZNF394 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF281 (1.00, - [+,-]), ZNF37A (1.00, - [+,-]), ZNF658 (1.00, - [+,-]), ZNF263 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), MAZ (1.00, + [+,+]), RBAK (1.00, + [+,+]), SALL4 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ZNF219 (1.00, + [+,+]), 
RNF43	chr16	38382428	chr16	38380597	38381098	1	ZNF596 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, - [+,-]), ZNF394 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF281 (1.00, - [+,-]), ZNF37A (1.00, - [+,-]), ZNF658 (1.00, - [+,-]), ZNF263 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), MAZ (1.00, + [+,+]), RBAK (1.00, + [+,+]), SALL4 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ZNF219 (1.00, + [+,+]), 
HSF5	chr16	38317197	chr16	38462389	38462890	1	ZSCAN22 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF444 (1.00, - [+,-]), ZNF398 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), ZNF682 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), TAL1 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), ZBTB7C (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZNF205 (1.00, - [+,-]), SP7 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), 
RNF43	chr16	38382428	chr16	38462389	38462890	1	ZSCAN22 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF444 (1.00, - [+,-]), ZNF398 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), ZNF682 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), TAL1 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), ZBTB7C (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZNF205 (1.00, - [+,-]), SP7 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), 
HSF5	chr16	38317197	chr16	38470968	38471469	1	ZNF846 (1.00, + [-,-]), ZNF530 (1.00, - [-,+]), MAZ (1.00, + [-,-]), ZFP28 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), MZF1 (1.00, - [-,+]), 
RNF43	chr16	38382428	chr16	38470968	38471469	1	ZNF846 (1.00, + [-,-]), ZNF530 (1.00, - [-,+]), MAZ (1.00, + [-,-]), ZFP28 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), MZF1 (1.00, - [-,+]), 
HSF5	chr16	38317197	chr16	38475180	38475681	1	ZNF860 (1.00, - [-,+]), ZNF846 (1.00, + [-,-]), ZNF484 (1.00, - [-,+]), ZNF341 (1.00, + [-,-]), ZNF354C (1.00, + [-,-]), ZNF283 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), ZNF548 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZBTB17 (1.00, - [-,+]), VEZF1 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), 
RNF43	chr16	38382428	chr16	38475180	38475681	1	ZNF860 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF484 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF548 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), 
HSF5	chr16	38317197	chr16	38646397	38646898	1	ZNF846 (1.00, + [-,-]), ZNF776 (1.00, - [-,+]), ZNF786 (1.00, - [-,+]), ZNF557 (1.00, + [-,-]), ZNF770 (1.00, + [-,-]), ZNF311 (1.00, - [-,+]), ZNF354C (1.00, + [-,-]), STAT2 (1.00, + [-,-]), ZNF205 (1.00, + [-,-]), 
RNF43	chr16	38382428	chr16	38646397	38646898	1	ZNF846 (1.00, + [-,-]), ZNF776 (1.00, - [-,+]), ZNF786 (1.00, - [-,+]), ZNF557 (1.00, + [-,-]), ZNF770 (1.00, + [-,-]), ZNF311 (1.00, - [-,+]), ZNF354C (1.00, + [-,-]), STAT2 (1.00, + [-,-]), ZNF205 (1.00, + [-,-]), 
