Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
TLL1	chr5	163280684	chr5	163884210	163884711	0.996	STAT2 (0.83, - [-,+]), FOXI3 (0.71, - [-,+]), 
CBR4	chr5	166358225	chr5	166464875	166465376	0.829	ZNF766 (1.00, + [-,-]), ARID3A (1.00, + [-,-]), ZNF197 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), STAT2 (1.00, + [-,-]), 
CBR4	chr5	166358225	chr5	166469112	166469613	0.8952	ZNF26 (1.00, - [+,-]), CTCFL (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), VEZF1 (0.99, + [+,+]), ZNF467 (0.95, - [+,-]), OSR2 (0.92, - [+,-]), RBAK (0.90, - [+,-]), ZNF30 (0.84, + [+,+]), ZNF823 (0.75, - [+,-]), ZNF124 (0.73, + [+,+]), 
MFAP3L	chr5	167304907	chr5	167337902	167338403	0.9104	ZNF22 (0.99, + [+,+]), ARID3A (0.96, - [+,-]), ZNF823 (0.90, - [+,-]), PRDM6 (0.74, - [+,-]), 
GALNTL6	chr5	169125929	chr5	169137400	169137901	0.8752	PRDM6 (0.99, - [+,-]), IKZF2 (0.99, - [+,-]), ZNF22 (0.96, + [+,+]), ZNF205 (0.95, + [+,+]), ZNF84 (0.93, - [+,-]), ZNF766 (0.89, - [+,-]), ZNF774 (0.81, - [+,-]), RBAK (0.80, - [+,-]), 
GLRA3	chr5	172110263	chr5	172060668	172061169	0.9138	OSR2 (0.98, - [+,-]), ZNF22 (0.93, + [+,+]), 
SORBS2	chr5	183243453	chr5	183125934	183126435	0.857	ZNF84 (0.96, + [+,+]), ZFP28 (0.91, + [+,+]), ZNF484 (0.85, + [+,+]), 
SEMA5A	chr6	9501098	chr6	9334467	9334968	0.7218	ZNF384 (1.00, - [+,-]), CPEB1 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ZNF613 (1.00, - [+,-]), ZNF169 (0.97, - [+,-]), ZNF766 (0.91, - [+,-]), ZNF649 (0.74, - [+,-]), 
CDH12	chr6	22340633	chr6	22462853	22463354	0.8602	OSR2 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), ZNF649 (0.95, - [+,-]), SALL2 (0.86, - [+,-]), 
CDH9	chr6	27153624	chr6	27388990	27389491	0.908	ZNF649 (0.99, - [+,-]), ZNF202 (0.83, - [+,-]), ZNF384 (0.77, - [+,-]), 
CDH6	chr6	31351306	chr6	30820243	30820744	0.9212	ZNF169 (1.00, + [-,-]), ZFP28 (1.00, + [-,-]), ZNF22 (1.00, + [-,-]), CPEB1 (0.99, + [-,-]), PRDM6 (0.98, + [-,-]), ZNF398 (0.97, - [-,+]), ZNF84 (0.86, - [-,+]), 
PDZD2	chr6	31908991	chr6	31740990	31741491	0.946	ZNF37A (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF84 (1.00, - [+,-]), BCL11A (1.00, - [+,-]), ZNF444 (0.99, - [+,-]), ZNF467 (0.99, - [+,-]), ETS2 (0.97, + [+,+]), ZNF682 (0.96, + [+,+]), ZNF169 (0.94, - [+,-]), ZNF132 (0.93, - [+,-]), ARID3A (0.88, - [+,-]), 
PDZD2	chr6	31908991	chr6	31838311	31838812	0.9204	OSR2 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), ARID3A (0.96, - [+,-]), ZNF354C (0.93, - [+,-]), ZNF557 (0.86, - [+,-]), 
PDZD2	chr6	31908991	chr6	31866795	31867296	0.9232	ZNF766 (1.00, - [+,-]), CPEB1 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ZNF26 (0.99, - [+,-]), IRX6 (0.95, - [+,-]), ZNF22 (0.90, + [+,+]), SMAD1 (0.89, - [+,-]), 
ADAMTS12	chr6	34025056	chr6	33733423	33733924	0.763	ZNF354C (1.00, - [+,-]), ZNF649 (1.00, - [+,-]), ZNF22 (0.97, + [+,+]), CPEB1 (0.97, - [+,-]), 
PLCXD3	chr6	41089927	chr6	41089860	41090361	0.8772	BCL11A (0.98, + [-,-]), ZNF79 (0.94, - [-,+]), ZNF169 (0.76, + [-,-]), 
ARHGEF28	chr6	70480591	chr6	70481766	70482267	0.9998	ZNF548 (0.98, + [+,+]), ZBTB17 (0.90, + [+,+]), ZNF132 (0.79, + [+,+]), 
ANKDD1B	chr6	72494076	chr6	72493702	72494203	0.9358	ZNF846 (1.00, - [+,-]), ZFP64 (1.00, - [+,-]), ZNF682 (0.96, + [+,+]), ZFP57 (0.93, - [+,-]), ZNF786 (0.82, - [+,-]), ZNF557 (0.80, - [+,-]), ZNF181 (0.74, - [+,-]), 
ANKDD1B	chr6	72494076	chr6	72494466	72494967	0.9764	ZNF441 (1.00, + [+,+]), ZNF180 (0.99, + [+,+]), ZNF304 (0.97, + [+,+]), MAZ (0.96, + [+,+]), STAT2 (0.95, + [+,+]), ZNF354C (0.92, + [+,+]), NFE2L1 (0.89, + [+,+]), ARID3A (0.87, + [+,+]), ZNF613 (0.75, - [+,-]), ZNF182 (0.75, + [+,+]), 
ANKRD31	chr6	72116317	chr6	72494466	72494967	0.7468	ZNF441 (1.00, + [+,+]), ZNF180 (0.99, + [+,+]), ZNF304 (0.97, + [+,+]), MAZ (0.96, + [+,+]), STAT2 (0.95, + [+,+]), ZNF354C (0.92, + [+,+]), NFE2L1 (0.89, + [+,+]), ARID3A (0.87, + [+,+]), ZNF613 (0.75, - [+,-]), ZNF182 (0.75, + [+,+]), 
SV2C	chr6	72920444	chr6	72724451	72724952	0.9054	ZNF205 (0.96, + [-,-]), 
SERINC5	chr6	77071648	chr6	76969883	76970384	0.8426	ZNF182 (0.88, - [+,-]), ZFP28 (0.77, - [+,-]), 
XRCC4	chr6	79857211	chr6	79653012	79653513	0.7438	TBPL2 (1.00, + [-,-]), ZNF182 (1.00, + [-,-]), ZNF649 (0.88, + [-,-]), ZNF84 (0.85, - [-,+]), ZNF22 (0.73, - [-,+]), 
CAST	chr6	93495876	chr6	93495710	93496211	0.881	ZNF398 (1.00, - [+,-]), SALL2 (0.98, + [+,+]), ZNF311 (0.97, + [+,+]), ZNF484 (0.95, - [+,-]), VEZF1 (0.94, + [+,+]), ZNF548 (0.92, + [+,+]), ZFP57 (0.91, + [+,+]), ZNF543 (0.90, + [+,+]), MAZ (0.83, + [+,+]), ZNF202 (0.77, + [+,+]), SP7 (0.74, - [+,-]), ZBTB17 (0.72, + [+,+]), ZNF205 (0.71, + [+,+]), GTF2I (0.71, - [+,-]), 
MCC	chr6	111010445	chr6	111038041	111038542	0.7858	ZNF398 (1.00, + [-,-]), ZNF557 (0.98, + [-,-]), ARID3A (0.91, + [-,-]), GTF2I (0.90, + [-,-]), ZKSCAN2 (0.81, + [-,-]), 
FBN2	chr6	126037024	chr6	125774675	125775176	0.9382	FOXI3 (0.91, + [+,+]), HOXC5 (0.89, + [+,+]), ZNF169 (0.89, - [+,-]), ZNF267 (0.85, + [+,+]), ZNF22 (0.75, - [+,-]), ZNF649 (0.74, - [+,-]), 
FBN2	chr6	126037024	chr6	126308162	126308663	0.905	ZNF169 (0.99, - [+,-]), PRDM6 (0.99, - [+,-]), CPEB1 (0.84, - [+,-]), SMAD1 (0.73, - [+,-]), ZNF22 (0.72, + [+,+]), 
TXNDC15	chr6	132337155	chr6	132066852	132067353	0.7988	ZNF649 (0.84, - [+,-]), 
SAR1B	chr6	132100776	chr6	132337958	132338459	0.764	SALL2 (0.94, - [-,+]), MAZ (0.77, - [-,+]), 
TXNDC15	chr6	132337155	chr6	132337958	132338459	0.9004	SALL2 (0.94, - [-,+]), MAZ (0.77, - [-,+]), 
LRRTM2	chr6	136280591	chr6	136054678	136055179	0.8998	ZNF311 (0.97, + [+,+]), ZNF205 (0.80, + [+,+]), ZNF281 (0.76, + [+,+]), ZNF571 (0.74, - [+,-]), 
CYSTM1	chr6	137573614	chr6	137573964	137574465	0.9868	ZNF354C (0.99, + [+,+]), ZNF444 (0.96, - [+,-]), ZNF846 (0.93, + [+,+]), ZNF169 (0.91, - [+,-]), KLF10 (0.87, - [+,-]), ZNF180 (0.83, + [+,+]), 
CYSTM1	chr6	137573614	chr6	137720679	137721180	0.8558	RBAK (0.90, + [+,+]), SALL2 (0.76, + [+,+]), 
ARAP3	chr6	139063561	chr6	139062226	139062727	0.948	ZNF846 (1.00, + [-,-]), MZF1 (1.00, + [-,-]), ZNF180 (1.00, + [-,-]), ZNF132 (1.00, + [-,-]), VEZF1 (0.99, - [-,+]), ZNF202 (0.98, - [-,+]), ZBTB17 (0.93, - [-,+]), RBAK (0.89, + [-,-]), ZNF398 (0.71, + [-,-]), 
SPRY4	chr6	139714551	chr6	139951455	139951956	0.8694	CTCFL (1.00, + [+,+]), ZNF649 (0.87, - [+,-]), ZNF169 (0.84, - [+,-]), ZSCAN22 (0.82, - [+,-]), ZNF79 (0.78, - [+,-]), ZNF613 (0.72, - [+,-]), 
SH3RF2	chr6	143357001	chr6	143338766	143339267	0.9336	ZNF846 (1.00, - [+,-]), ZNF84 (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), CPEB1 (1.00, - [+,-]), ARID3A (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), BCL11A (1.00, - [+,-]), ZNF124 (1.00, - [+,-]), ZNF823 (0.98, + [+,+]), ZNF467 (0.98, - [+,-]), ETS2 (0.96, + [+,+]), ZBTB17 (0.88, - [+,-]), ZNF786 (0.85, - [+,-]), OSR2 (0.83, - [+,-]), ZNF770 (0.79, + [+,+]), 
SH3RF2	chr6	143357001	chr6	143371646	143372147	0.8842	ZNF22 (1.00, + [+,+]), 
HTR4	chr6	146167535	chr6	145970545	145971046	0.8206	ZNF384 (0.99, - [+,-]), ZNF649 (0.92, - [+,-]), PRDM6 (0.83, - [+,-]), ZNF22 (0.81, - [+,-]), 
HTR4	chr6	146167535	chr6	145995629	145996130	0.9286	ZFP28 (0.89, - [+,-]), 
HTR4	chr6	146167535	chr6	145995007	145995508	0.8606	ZNF22 (1.00, + [+,+]), CPEB1 (0.97, - [+,-]), 
HTR4	chr6	146167535	chr6	146131849	146132350	0.8864	TBPL2 (0.98, - [+,-]), ZNF649 (0.98, - [+,-]), ZFP28 (0.97, - [+,-]), ZNF354C (0.94, - [+,-]), 
HTR4	chr6	146167535	chr6	146133041	146133542	0.8898	ZNF169 (1.00, - [+,-]), 
ANXA6	chr6	148607051	chr6	148506377	148506878	0.8598	ZNF398 (1.00, - [+,-]), 
SPARC	chr6	149161481	chr6	149158077	149158578	0.92	ZNF774 (1.00, - [+,-]), RREB1 (0.77, + [+,+]), 
TENM2	chr6	165137776	chr6	164948853	164949354	0.7124	ZNF182 (0.98, - [+,-]), ZNF22 (0.85, + [+,+]), 
DOCK2	chr6	167046895	chr6	167351921	167352422	0.9874	ZNF786 (0.93, - [+,-]), ZNF398 (0.93, - [+,-]), 
INSYN2B	chr6	167387457	chr6	167351921	167352422	0.9994	ZNF786 (0.93, - [+,-]), ZNF398 (0.93, - [+,-]), 
HRH2	chr6	173108425	chr6	172996011	172996512	0.8832	ZNF786 (1.00, + [+,+]), STAT2 (0.99, + [+,+]), ZNF26 (0.96, + [+,+]), HDX (0.81, + [+,+]), HLX (0.79, + [+,+]), ZNF22 (0.76, + [+,+]), 
ZNF346	chr6	174480564	chr6	174577522	174578023	0.7186	ZNF181 (0.98, + [-,-]), ZFY (0.84, - [-,+]), 
GABRG3	chr7	2050044	chr7	1992545	1993046	0.8686	ZNF557 (0.83, + [+,+]), 
GABRG3	chr7	2050044	chr7	1993338	1993839	0.8666	ZNF354C (1.00, + [+,+]), ZNF557 (0.99, + [+,+]), ZNF770 (0.97, - [+,-]), ZNF444 (0.92, - [+,-]), ZNF649 (0.78, + [+,+]), 
ATP10A	chr7	3173428	chr7	3172896	3173397	0.7916	ZNF30 (1.00, + [+,+]), ZNF182 (1.00, + [+,+]), ZNF84 (0.99, - [+,-]), ZNF548 (0.99, + [+,+]), ZNF304 (0.85, + [+,+]), ZNF768 (0.84, + [+,+]), KLF9 (0.83, + [+,+]), KLF10 (0.81, + [+,+]), ZNF22 (0.77, + [+,+]), 
ATP10A	chr7	3173428	chr7	3232327	3232828	0.9708	ZNF22 (0.82, - [+,-]), 
ITPKA	chr7	17957192	chr7	17970861	17971362	0.8758	ZNF267 (0.96, + [+,+]), ZNF823 (0.95, - [+,-]), BCL11A (0.95, - [+,-]), ZNF354C (0.86, - [+,-]), ARID3A (0.84, - [+,-]), 
TYRO3	chr7	18021239	chr7	17970861	17971362	0.8326	ZNF267 (0.96, + [+,+]), ZNF823 (0.95, - [+,-]), BCL11A (0.95, - [+,-]), ZNF354C (0.86, - [+,-]), ARID3A (0.84, - [+,-]), 
SLC30A4	chr7	21936872	chr7	21992951	21993452	0.7774	OSR2 (0.87, - [-,+]), ZNF22 (0.81, + [-,-]), PRDM6 (0.75, - [-,+]), ZNF384 (0.75, - [-,+]), 
SEMA6D	chr7	24010651	chr7	24056321	24056822	0.9018	ZNF22 (1.00, + [+,+]), ARID3A (1.00, - [+,-]), ETS2 (0.98, + [+,+]), TCF12 (0.98, - [+,-]), IKZF2 (0.96, - [+,-]), STAT2 (0.93, - [+,-]), ZNF84 (0.92, - [+,-]), PRDM6 (0.79, - [+,-]), ZNF197 (0.77, - [+,-]), 
GLDN	chr7	27717903	chr7	27698294	27698795	0.777	ZBTB17 (1.00, - [+,-]), ZNF180 (0.95, + [+,+]), ZNF557 (0.87, - [+,-]), ZNF169 (0.86, - [+,-]), ARID3A (0.73, - [+,-]), 
FAM81A	chr7	35830940	chr7	35829545	35830046	0.729	ZNF557 (0.99, - [+,-]), ZNF354C (0.98, - [+,-]), ZNF770 (0.87, + [+,+]), 
FAM81A	chr7	35830940	chr7	35830968	35831469	0.7814	ZNF384 (1.00, - [+,-]), ARID3A (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF613 (1.00, - [+,-]), ZNF649 (0.99, - [+,-]), TBPL2 (0.96, - [+,-]), HDX (0.88, - [+,-]), ZNF354C (0.83, - [+,-]), ZNF22 (0.75, + [+,+]), 
MEGF11	chr7	42710361	chr7	42839304	42839805	0.7006	ZNF846 (1.00, - [+,-]), ZNF311 (0.77, + [+,+]), ZNF557 (0.77, - [+,-]), 
TLE3	chr7	46814406	chr7	46473522	46474023	0.7426	ZNF613 (1.00, - [+,-]), STAT2 (0.71, - [+,-]), 
ADAMTSL3	chr7	62040577	chr7	61690776	61691277	0.8544	ZNF557 (0.78, + [+,+]), 
TM6SF1	chr7	62602265	chr7	62672069	62672570	0.7324	ZNF649 (0.97, + [+,+]), 
AEN	chr7	67354942	chr7	67271460	67271961	0.8302	ZNF77 (1.00, - [+,-]), ZNF768 (1.00, + [+,+]), FOSL2 (0.99, + [+,+]), ZNF169 (0.81, - [+,-]), 
PPP1R3E	chr7	85345305	chr7	85393982	85394483	0.9302	ZNF132 (0.99, + [-,-]), MZF1 (0.97, + [-,-]), ZNF846 (0.94, + [-,-]), ZNF341 (0.92, + [-,-]), ZNF263 (0.90, + [-,-]), ZNF530 (0.77, + [-,-]), 
PRKD1	chr7	92031505	chr7	91675323	91675824	0.7684	HDX (0.87, + [+,+]), PRDM6 (0.79, - [+,-]), 
MIPOL1	chr7	99282964	chr7	98897337	98897838	0.9704	ZNF182 (0.97, + [-,-]), ZNF384 (0.96, + [-,-]), PRDM6 (0.81, + [-,-]), ZNF571 (0.78, - [-,+]), ETS2 (0.71, - [-,+]), 
CDKL1	chr7	112603747	chr7	112620184	112620685	0.9314	OSR2 (1.00, - [+,-]), ZNF557 (0.94, - [+,-]), 
FRMD6	chr7	113848239	chr7	113496088	113496589	0.824	FOS (1.00, + [+,+]), NFE2L1 (1.00, + [+,+]), FOSL2 (0.99, + [+,+]), ZNF774 (0.99, + [+,+]), MZF1 (0.98, + [+,+]), ZNF786 (0.88, - [+,-]), 
KCNH5	chr7	125080759	chr7	124943214	124943715	0.7558	ZNF132 (0.99, - [+,-]), ZNF77 (0.73, - [+,-]), 
SLC8A3	chr7	132307871	chr7	132261991	132262492	0.8346	ZNF182 (0.92, + [-,-]), 
RGS6	chr7	134077187	chr7	134151814	134152315	0.9152	ZNF658 (1.00, - [+,-]), ZNF613 (0.99, - [+,-]), ZNF384 (0.99, - [+,-]), ZNF467 (0.95, - [+,-]), ZBTB17 (0.95, - [+,-]), ZNF774 (0.94, - [+,-]), ZKSCAN2 (0.92, - [+,-]), SP7 (0.92, - [+,-]), ZNF182 (0.87, - [+,-]), ETS2 (0.73, + [+,+]), PRDM6 (0.71, - [+,-]), 
DPF3	chr7	134995954	chr7	134628915	134629416	0.8272	IKZF2 (1.00, - [+,-]), GTF2I (0.99, + [+,+]), ZNF169 (0.98, - [+,-]), ETS2 (0.90, + [+,+]), ZNF557 (0.87, - [+,-]), 
DPF3	chr7	134995954	chr7	134832319	134832820	0.9282	ZNF557 (1.00, - [+,-]), ZNF467 (0.96, - [+,-]), ZNF22 (0.89, + [+,+]), ZNF132 (0.87, - [+,-]), ZNF84 (0.87, - [+,-]), 
DPF3	chr7	134995954	chr7	134903991	134904492	0.7794	MAZ (0.96, + [+,+]), ZNF22 (0.90, + [+,+]), 
DPF3	chr7	134995954	chr7	134926491	134926992	0.8758	IKZF2 (0.99, - [+,-]), ZNF649 (0.97, - [+,-]), ZNF557 (0.86, - [+,-]), 
KCNK10	chr7	150459973	chr7	150683232	150683733	0.7656	VEZF1 (0.92, + [+,+]), ZNF202 (0.90, + [+,+]), ZNF311 (0.82, + [+,+]), ZNF30 (0.82, + [+,+]), KLF16 (0.75, + [+,+]), ZNF846 (0.75, - [+,-]), ZNF281 (0.75, + [+,+]), ZNF548 (0.71, + [+,+]), ZNF543 (0.71, + [+,+]), 
KCNK10	chr7	150459973	chr7	150725376	150725877	0.8506	ETS2 (0.83, - [-,+]), ZNF354C (0.82, + [-,-]), ZNF596 (0.79, + [-,-]), ARID3A (0.79, + [-,-]), 
TTC8	chr7	150961647	chr7	151032778	151033279	0.8412	ZNF202 (0.97, - [+,-]), ZNF774 (0.92, - [+,-]), ZNF557 (0.83, - [+,-]), 
SLC24A4	chr7	154475099	chr7	154356023	154356524	0.718	ZNF267 (0.95, + [+,+]), ZNF543 (0.88, - [+,-]), ZNF22 (0.71, + [+,+]), 
SLC24A4	chr7	154475099	chr7	154461967	154462468	0.788	ZNF169 (0.92, + [+,+]), 
SLC24A4	chr7	154475099	chr7	154473712	154474213	0.8944	SALL4 (1.00, - [+,-]), ARID3A (0.99, - [+,-]), KLF2 (0.95, - [+,-]), ZNF281 (0.94, + [+,+]), ZNF398 (0.91, - [+,-]), VEZF1 (0.91, + [+,+]), ZNF467 (0.87, - [+,-]), SALL2 (0.75, + [+,+]), ZBTB17 (0.71, + [+,+]), 
ITPK1	chr7	155268672	chr7	155112074	155112575	0.7714	ZSCAN30 (0.99, + [+,+]), ZNF202 (0.92, + [+,+]), ZNF774 (0.90, + [+,+]), ZNF658 (0.82, + [+,+]), 
ITPK1	chr7	155268672	chr7	155136653	155137154	0.858	SALL2 (0.99, + [+,+]), VEZF1 (0.93, + [+,+]), ZNF169 (0.80, + [+,+]), 
ITPK1	chr7	155268672	chr7	155161261	155161762	0.8816	ZNF658 (0.92, + [+,+]), ZNF77 (0.89, + [+,+]), SALL2 (0.80, + [+,+]), 
ITPK1	chr7	155268672	chr7	155210939	155211440	0.877	OSR2 (1.00, + [+,+]), 
PPP4R4	chr7	156348877	chr7	156204495	156204996	0.787	ZNF169 (0.99, - [+,-]), 
PPP4R4	chr7	156348877	chr7	156331387	156331888	0.7288	GTF2I (0.92, - [+,-]), ZNF354C (0.90, - [+,-]), 
PPP4R4	chr7	156348877	chr7	156339201	156339702	0.925	PRDM6 (0.91, - [+,-]), ZNF444 (0.88, - [+,-]), GTF2I (0.87, + [+,+]), STAT2 (0.81, + [+,+]), ZNF281 (0.81, - [+,-]), ZNF37A (0.79, - [+,-]), ZNF846 (0.76, + [+,+]), 
BCL11B	chr7	161471070	chr7	161722853	161723354	0.737	ZNF774 (1.00, + [-,-]), ZNF132 (0.97, + [-,-]), ZNF444 (0.95, + [-,-]), ZBTB17 (0.93, + [-,-]), ZNF26 (0.89, - [-,+]), ZNF467 (0.79, + [-,-]), VEZF1 (0.76, + [-,-]), 
BCL11B	chr7	161471070	chr7	161734105	161734606	0.727	ZNF169 (0.98, + [-,-]), ZNF658 (0.98, + [-,-]), ARID3A (0.98, + [-,-]), TCF12 (0.97, + [-,-]), ZNF354C (0.96, + [-,-]), HLX (0.78, + [-,-]), ZNF281 (0.72, - [-,+]), 
BCL11B	chr7	161471070	chr7	161769193	161769694	0.8728	OSR2 (1.00, + [-,-]), CTCFL (1.00, + [-,-]), ZNF354C (1.00, + [-,-]), ZNF484 (0.99, - [-,+]), ZNF846 (0.98, + [-,-]), ZFP64 (0.92, + [-,-]), ZNF467 (0.92, + [-,-]), ZNF557 (0.92, + [-,-]), KLF10 (0.91, - [-,+]), KLF7 (0.85, + [-,-]), ZNF341 (0.80, - [-,+]), KLF4 (0.79, - [-,+]), ZNF37A (0.76, + [-,-]), 
EML1	chr7	161944787	chr7	161965809	161966310	0.939	CPEB1 (0.99, - [+,-]), ZNF557 (0.99, - [+,-]), ARID3A (0.91, - [+,-]), 
PINX1	chr8	9675991	chr8	9512207	9512708	0.7614	MZF1 (1.00, - [+,-]), ZNF263 (1.00, - [+,-]), ZNF341 (0.95, - [+,-]), ZNF267 (0.91, - [+,-]), ZNF354C (0.91, + [+,+]), ZNF846 (0.87, - [+,-]), ZNF197 (0.83, - [+,-]), 
PINX1	chr8	9675991	chr8	9620482	9620983	0.8576	ZNF846 (0.99, - [+,-]), ZNF530 (0.75, - [+,-]), ZNF467 (0.74, + [+,+]), 
TRMT9B	chr8	12541417	chr8	12475206	12475707	0.7852	ZFP28 (1.00, + [+,+]), PRDM6 (0.83, + [+,+]), ZNF786 (0.81, - [+,-]), 
TRMT9B	chr8	12541417	chr8	12569864	12570365	0.8232	ZNF205 (0.73, + [+,+]), 
TRMT9B	chr8	12541417	chr8	12575392	12575893	0.7566	ZNF398 (0.99, - [+,-]), 
NEFM	chr8	25178175	chr8	25206315	25206816	0.933	ZNF84 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), MAZ (1.00, + [+,+]), SALL2 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), SALL4 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZNF263 (1.00, - [+,-]), ZNF649 (0.99, - [+,-]), ZNF398 (0.99, - [+,-]), ZNF180 (0.98, - [+,-]), FOXI3 (0.95, - [+,-]), SMAD1 (0.95, - [+,-]), ZNF823 (0.95, + [+,+]), VEZF1 (0.92, + [+,+]), ZNF77 (0.80, - [+,-]), ZNF37A (0.79, - [+,-]), ZNF467 (0.77, - [+,-]), 
NEFM	chr8	25178175	chr8	25207001	25207502	0.963	ZNF766 (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF281 (1.00, + [+,+]), ZNF263 (0.98, - [+,-]), ZNF846 (0.97, - [+,-]), ZNF180 (0.94, - [+,-]), ZNF30 (0.93, + [+,+]), MAZ (0.91, + [+,+]), ZNF202 (0.86, + [+,+]), ZNF354C (0.83, - [+,-]), ZFP57 (0.77, - [+,-]), ZNF467 (0.73, - [+,-]), VEZF1 (0.73, + [+,+]), ZNF441 (0.72, + [+,+]), ZNF304 (0.70, + [+,+]), 
FGFR1	chr8	38924020	chr8	38935552	38936053	0.9552	ZSCAN30 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), VEZF1 (0.99, + [+,+]), ZNF566 (0.99, + [+,+]), ZNF202 (0.99, + [+,+]), ZSCAN22 (0.99, + [+,+]), ZNF774 (0.99, + [+,+]), CTCFL (0.99, - [+,-]), ZNF444 (0.99, + [+,+]), ZNF658 (0.98, + [+,+]), ZNF846 (0.98, - [+,-]), ZNF543 (0.98, + [+,+]), ZNF548 (0.97, + [+,+]), ZNF596 (0.94, + [+,+]), ZNF398 (0.93, - [+,-]), ZNF571 (0.93, - [+,-]), ZNF169 (0.92, + [+,+]), ZFP57 (0.84, + [+,+]), KLF10 (0.82, + [+,+]), 
FGFR1	chr8	38924020	chr8	38934793	38935294	0.7772	ZNF548 (1.00, + [+,+]), GTF2I (0.99, - [+,-]), VEZF1 (0.98, + [+,+]), ZNF398 (0.96, - [+,-]), ZNF30 (0.91, + [+,+]), ZNF202 (0.88, + [+,+]), ZNF311 (0.83, + [+,+]), ZBTB17 (0.82, + [+,+]), ZNF267 (0.78, - [+,-]), ZNF543 (0.78, + [+,+]), ZNF846 (0.77, - [+,-]), ZNF770 (0.70, + [+,+]), 
FGFR1	chr8	38924020	chr8	39178939	39179440	0.9746	ZNF846 (0.98, + [+,+]), ZNF22 (0.96, - [+,-]), STAT2 (0.89, + [+,+]), ZNF557 (0.88, + [+,+]), 
IKBKB	chr8	42871241	chr8	42870962	42871463	0.8604	ZNF658 (0.83, + [+,+]), VEZF1 (0.82, + [+,+]), ZNF444 (0.80, + [+,+]), ZNF219 (0.78, + [+,+]), ZNF202 (0.77, + [+,+]), ZNF311 (0.76, + [+,+]), ZNF267 (0.75, - [+,-]), ZBTB17 (0.74, + [+,+]), 
POLB	chr8	42935414	chr8	42901442	42901943	0.726	ZNF467 (1.00, - [-,+]), PRDM6 (1.00, - [-,+]), ZNF22 (0.96, + [-,-]), ZNF84 (0.93, + [-,-]), ZNF649 (0.89, - [-,+]), CPEB1 (0.86, - [-,+]), 
PXDNL	chr8	52410911	chr8	52426461	52426962	0.895	IRX6 (0.99, + [+,+]), ZNF766 (0.99, + [+,+]), ZKSCAN2 (0.93, + [+,+]), 
PXDNL	chr8	52410911	chr8	52607718	52608219	0.838	ZNF121 (0.75, - [+,-]), 
NECAB1	chr8	91176565	chr8	91225371	91225872	0.8572	PRDM6 (1.00, - [+,-]), ZNF384 (0.99, - [+,-]), ZNF182 (0.89, - [+,-]), ZNF613 (0.76, - [+,-]), ZNF169 (0.70, - [+,-]), 
NECAB1	chr8	91176565	chr8	91310146	91310647	0.8446	ZNF846 (1.00, - [+,-]), CPEB1 (1.00, - [+,-]), ZNF557 (0.99, - [+,-]), ZNF22 (0.98, + [+,+]), ZNF341 (0.97, - [+,-]), ETS2 (0.96, + [+,+]), ZNF354C (0.95, - [+,-]), ZNF467 (0.94, - [+,-]), ZNF613 (0.90, - [+,-]), ZNF484 (0.74, + [+,+]), 
RSPO2	chr8	108261359	chr8	108124974	108125475	0.9614	ZNF354C (1.00, - [+,-]), ZNF22 (1.00, + [+,+]), FOXI3 (0.95, + [+,+]), ZNF823 (0.88, - [+,-]), ZNF398 (0.86, - [+,-]), 
MTSS1	chr8	125056010	chr8	125299572	125300073	0.7444	ARID3A (0.82, + [+,+]), 
LY6H	chr8	143419717	chr8	143463249	143463750	0.8022	ZFP57 (1.00, - [+,-]), HDX (1.00, + [+,+]), ETS2 (0.99, + [+,+]), ZNF557 (0.86, - [+,-]), ZNF846 (0.85, + [+,+]), ZNF786 (0.82, - [+,-]), 
ARHGAP39	chr8	144920016	chr8	144929657	144930158	0.7918	TCF12 (0.84, - [-,+]), ZBTB17 (0.73, - [-,+]), 
KLF6	chr9	4931222	chr9	5154731	5155232	0.9784	CPEB1 (0.87, + [+,+]), 
NET1	chr9	6579509	chr9	6766534	6767035	0.7196	MZF1 (1.00, - [+,-]), ZNF766 (0.93, - [+,-]), VEZF1 (0.90, - [+,-]), KLF1 (0.72, + [+,+]), 
